time,rcp2013,rcp45,rcp45_nointer,rcp45_nolife,rcp85,rcp85_nointer,rcp85_nolife,res_2013,res_rcp45,res_rcp45_nointer,res_rcp45_nolife,res_rcp85,res_rcp85_nointer,res_rcp85_nolife,,,,res_2013,res_rcp45,res_rcp45_nointer,res_rcp45_nolife,res_rcp85,res_rcp85_nointer,res_rcp85_nolife
50.4,0.999479762,0.988571933,0.999981869,0.999991787,0.999966183,0.999972193,0.99991834,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
50.5,0.999481519,0.988576756,0.99998201,0.999991847,0.999966509,0.999972444,0.999919137,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
50.6,0.999483396,0.988582211,0.999982149,0.999991904,0.999966831,0.999972693,0.999919928,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
50.7,0.999485405,0.988588298,0.999982286,0.999991959,0.999967148,0.999972939,0.999920711,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
50.8,0.999487556,0.988595015,0.999982422,0.999992012,0.999967461,0.999973182,0.999921488,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
50.9,0.999489861,0.988602362,0.999982557,0.999992063,0.99996777,0.999973422,0.999922258,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
51,0.999492329,0.988610335,0.99998269,0.999992111,0.999968074,0.999973659,0.99992302,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
51.1,0.999494967,0.988618932,0.999982822,0.999992157,0.999968375,0.999973893,0.999923775,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
51.2,0.999497781,0.988628152,0.999982952,0.9999922,0.999968671,0.999974124,0.999924523,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
51.3,0.999500778,0.988637991,0.999983081,0.999992241,0.999968964,0.999974353,0.999925264,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
51.4,0.999503962,0.988648445,0.999983209,0.99999228,0.999969252,0.999974579,0.999925997,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
51.5,0.999507335,0.988659511,0.999983335,0.999992317,0.999969537,0.999974802,0.999926723,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
51.6,0.9995109,0.988671184,0.99998346,0.999992351,0.999969817,0.999975022,0.999927441,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
51.7,0.999514657,0.988683461,0.999983584,0.999992383,0.999970094,0.99997524,0.999928152,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
51.8,0.999518607,0.988696336,0.999983706,0.999992413,0.999970367,0.999975455,0.999928855,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
51.9,0.999522749,0.988709804,0.999983827,0.999992441,0.999970637,0.999975668,0.999929551,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
52,0.99952708,0.98872386,0.999983947,0.999992467,0.999970903,0.999975878,0.999930238,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
52.1,0.999531598,0.988738498,0.999984065,0.999992491,0.999971165,0.999976085,0.999930918,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
52.2,0.999536298,0.988753713,0.999984182,0.999992512,0.999971423,0.99997629,0.999931591,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
52.3,0.999541177,0.988769496,0.999984298,0.999992532,0.999971678,0.999976492,0.999932255,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
52.4,0.999546229,0.988785843,0.999984413,0.99999255,0.99997193,0.999976692,0.999932912,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
52.5,0.999551448,0.988802745,0.999984527,0.999992565,0.999972178,0.99997689,0.99993356,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
52.6,0.999556826,0.988820196,0.999984639,0.999992579,0.999972423,0.999977085,0.999934201,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
52.7,0.999562358,0.988838188,0.99998475,0.999992592,0.999972665,0.999977278,0.999934834,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
52.8,0.999568034,0.988856713,0.99998486,0.999992602,0.999972903,0.999977469,0.99993546,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
52.9,0.999573846,0.988875763,0.999984968,0.999992611,0.999973138,0.999977657,0.999936077,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
53,0.999579786,0.98889533,0.999985076,0.999992618,0.99997337,0.999977843,0.999936687,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
53.1,0.999585843,0.988915405,0.999985182,0.999992624,0.999973598,0.999978027,0.999937289,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
53.2,0.999592009,0.988935978,0.999985288,0.999992628,0.999973824,0.999978208,0.999937883,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
53.3,0.999598274,0.988957042,0.999985392,0.999992631,0.999974046,0.999978387,0.999938469,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
53.4,0.999604626,0.988978586,0.999985495,0.999992632,0.999974265,0.999978564,0.999939047,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
53.5,0.999611056,0.989000601,0.999985597,0.999992633,0.999974482,0.999978739,0.999939618,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
53.6,0.999617553,0.989023077,0.999985697,0.999992631,0.999974695,0.999978912,0.999940181,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
53.7,0.999624107,0.989046003,0.999985797,0.999992629,0.999974906,0.999979083,0.999940737,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
53.8,0.999630705,0.989069371,0.999985895,0.999992626,0.999975113,0.999979251,0.999941284,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
53.9,0.999637339,0.989093169,0.999985993,0.999992621,0.999975318,0.999979418,0.999941825,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
54,0.999643996,0.989117386,0.999986089,0.999992615,0.99997552,0.999979583,0.999942357,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
54.1,0.999650666,0.989142012,0.999986185,0.999992609,0.99997572,0.999979745,0.999942883,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
54.2,0.999657339,0.989167035,0.999986279,0.999992601,0.999975916,0.999979906,0.9999434,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
54.3,0.999664004,0.989192445,0.999986372,0.999992593,0.99997611,0.999980064,0.999943911,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
54.4,0.999670651,0.98921823,0.999986465,0.999992584,0.999976301,0.999980221,0.999944414,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
54.5,0.999677269,0.989244379,0.999986556,0.999992574,0.99997649,0.999980376,0.99994491,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
54.6,0.999683849,0.989270879,0.999986646,0.999992564,0.999976676,0.999980529,0.999945399,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
54.7,0.999690381,0.98929772,0.999986735,0.999992553,0.999976859,0.99998068,0.99994588,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
54.8,0.999696856,0.989324889,0.999986823,0.999992541,0.99997704,0.999980829,0.999946355,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
54.9,0.999703266,0.989352374,0.999986911,0.999992529,0.999977219,0.999980977,0.999946823,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
55,0.999709601,0.989380163,0.999986997,0.999992516,0.999977395,0.999981122,0.999947283,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
55.1,0.999715853,0.989408244,0.999987082,0.999992503,0.999977569,0.999981266,0.999947737,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
55.2,0.999722015,0.989436604,0.999987167,0.999992489,0.99997774,0.999981408,0.999948185,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
55.3,0.99972808,0.989465231,0.99998725,0.999992476,0.999977909,0.999981549,0.999948625,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
55.4,0.99973404,0.989494113,0.999987333,0.999992462,0.999978076,0.999981688,0.999949059,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
55.5,0.999739889,0.989523236,0.999987414,0.999992447,0.99997824,0.999981825,0.999949487,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
55.6,0.999745622,0.989552589,0.999987495,0.999992433,0.999978402,0.99998196,0.999949908,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
55.7,0.999751231,0.989582158,0.999987575,0.999992418,0.999978562,0.999982094,0.999950323,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
55.8,0.999756714,0.98961193,0.999987654,0.999992403,0.99997872,0.999982226,0.999950731,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
55.9,0.999762064,0.989641894,0.999987732,0.999992388,0.999978876,0.999982356,0.999951134,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
56,0.999767279,0.989672035,0.999987809,0.999992374,0.99997903,0.999982485,0.99995153,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
56.1,0.999772353,0.989702341,0.999987885,0.999992359,0.999979181,0.999982613,0.999951921,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
56.2,0.999777286,0.9897328,0.999987961,0.999992344,0.999979331,0.999982738,0.999952306,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
56.3,0.999782072,0.989763398,0.999988035,0.999992329,0.999979478,0.999982863,0.999952685,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
56.4,0.999786712,0.989794122,0.999988109,0.999992315,0.999979623,0.999982986,0.999953058,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
56.5,0.999791202,0.98982496,0.999988182,0.9999923,0.999979767,0.999983107,0.999953426,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
56.6,0.999795542,0.989855898,0.999988254,0.999992286,0.999979909,0.999983227,0.999953788,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
56.7,0.999799731,0.989886924,0.999988326,0.999992272,0.999980048,0.999983345,0.999954144,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
56.8,0.999803769,0.989918025,0.999988396,0.999992258,0.999980186,0.999983462,0.999954496,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
56.9,0.999807656,0.989949188,0.999988466,0.999992244,0.999980322,0.999983578,0.999954842,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
57,0.999811392,0.9899804,0.999988535,0.999992231,0.999980456,0.999983692,0.999955183,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
57.1,0.999814979,0.990011648,0.999988603,0.999992218,0.999980589,0.999983805,0.99995552,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
57.2,0.999818418,0.990042921,0.999988671,0.999992205,0.999980719,0.999983917,0.999955851,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
57.3,0.99982171,0.990074205,0.999988737,0.999992192,0.999980848,0.999984027,0.999956177,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
57.4,0.999824858,0.990105487,0.999988803,0.99999218,0.999980975,0.999984136,0.999956499,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
57.5,0.999827864,0.990136756,0.999988869,0.999992168,0.999981101,0.999984243,0.999956816,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
57.6,0.999830731,0.990167999,0.999988933,0.999992157,0.999981225,0.99998435,0.999957128,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
