time,rcp2013,rcp45,rcp85,rcp45_nointer,rcp45_nolife,rcp85_nointer,rcp85_nolife,res_2013,res_rcp45,res_rcp85,res_rcp45_nointer,res_rcp45_nolife,res_rcp85_nointer,res_rcp85_nolife,,,res_2013,res_rcp45,res_rcp85,res_rcp45_nointer,res_rcp45_nolife,res_rcp85_nointer,res_rcp85_nolife
21,1.000076984,1.001141331,1.00000394,0.999998248,1.000016136,1.000000904,1.000000975,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
21.1,1.000082296,1.001146419,1.000003797,0.999998236,1.000015497,1.000000799,1.000000802,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
21.2,1.000087428,1.001151509,1.000003659,0.999998231,1.000014876,1.000000698,1.000000633,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
21.3,1.000092362,1.001156601,1.000003526,0.999998234,1.000014272,1.000000603,1.000000468,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
21.4,1.000097077,1.001161695,1.000003397,0.999998243,1.000013686,1.000000512,1.000000306,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
21.5,1.000101559,1.00116679,1.000003272,0.999998259,1.000013117,1.000000426,1.000000148,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
21.6,1.000105792,1.001171885,1.000003152,0.99999828,1.000012564,1.000000345,0.999999995,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
21.7,1.000109762,1.001176982,1.000003037,0.999998305,1.000012029,1.000000268,0.999999846,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
21.8,1.000113459,1.001182078,1.000002926,0.999998336,1.00001151,1.000000196,0.999999701,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
21.9,1.00011687,1.001187175,1.000002819,0.99999837,1.000011008,1.000000127,0.999999561,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
22,1.000119988,1.001192271,1.000002716,0.999998409,1.000010522,1.000000063,0.999999425,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
22.1,1.000122805,1.001197367,1.000002618,0.99999845,1.000010051,1.000000003,0.999999293,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
22.2,1.000125315,1.001202461,1.000002523,0.999998495,1.000009597,0.999999947,0.999999167,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
22.3,1.000127514,1.001207555,1.000002432,0.999998542,1.000009158,0.999999894,0.999999044,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
22.4,1.000129399,1.001212648,1.000002345,0.999998591,1.000008734,0.999999845,0.999998927,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
22.5,1.000130968,1.001217739,1.000002261,0.999998642,1.000008326,0.9999998,0.999998814,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
22.6,1.00013222,1.001222828,1.000002182,0.999998694,1.000007932,0.999999758,0.999998705,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
22.7,1.000133158,1.001227915,1.000002105,0.999998748,1.000007552,0.999999719,0.999998601,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
22.8,1.000133782,1.001233001,1.000002032,0.999998802,1.000007187,0.999999683,0.999998502,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
22.9,1.000134098,1.001238084,1.000001962,0.999998858,1.000006836,0.99999965,0.999998407,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
23,1.000134108,1.001243165,1.000001896,0.999998913,1.000006498,0.99999962,0.999998317,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
23.1,1.000133819,1.001248243,1.000001832,0.999998969,1.000006174,0.999999593,0.999998231,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
23.2,1.000133237,1.001253318,1.000001771,0.999999025,1.000005862,0.999999568,0.99999815,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
23.3,1.00013237,1.001258391,1.000001713,0.99999908,1.000005564,0.999999545,0.999998073,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
23.4,1.000131227,1.001263461,1.000001658,0.999999135,1.000005278,0.999999526,0.999998,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
23.5,1.000129817,1.001268528,1.000001606,0.999999189,1.000005003,0.999999508,0.999997932,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
23.6,1.000128149,1.001273591,1.000001556,0.999999243,1.000004741,0.999999492,0.999997868,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
23.7,1.000126236,1.001278652,1.000001509,0.999999296,1.00000449,0.999999479,0.999997807,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
23.8,1.000124087,1.001283709,1.000001464,0.999999347,1.00000425,0.999999467,0.999997751,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
23.9,1.000121716,1.001288763,1.000001421,0.999999398,1.000004021,0.999999457,0.999997699,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
24,1.000119135,1.001293813,1.00000138,0.999999447,1.000003802,0.999999449,0.999997651,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
24.1,1.000116356,1.00129886,1.000001342,0.999999495,1.000003594,0.999999442,0.999997607,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
24.2,1.000113394,1.001303903,1.000001305,0.999999541,1.000003395,0.999999437,0.999997566,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
24.3,1.000110261,1.001308943,1.00000127,0.999999586,1.000003206,0.999999434,0.999997529,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
24.4,1.000106972,1.001313979,1.000001238,0.99999963,1.000003026,0.999999431,0.999997496,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
24.5,1.000103541,1.001319011,1.000001207,0.999999672,1.000002856,0.99999943,0.999997465,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
24.6,1.000099982,1.00132404,1.000001177,0.999999712,1.000002693,0.99999943,0.999997439,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
24.7,1.00009631,1.001329064,1.000001149,0.99999975,1.00000254,0.999999431,0.999997415,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
24.8,1.000092538,1.001334085,1.000001123,0.999999787,1.000002394,0.999999434,0.999997395,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
24.9,1.00008868,1.001339102,1.000001098,0.999999822,1.000002255,0.999999437,0.999997378,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
25,1.000084753,1.001344115,1.000001075,0.999999855,1.000002125,0.999999441,0.999997363,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
25.1,1.000080768,1.001349124,1.000001052,0.999999887,1.000002001,0.999999445,0.999997352,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
25.2,1.00007674,1.00135413,1.000001031,0.999999917,1.000001884,0.999999451,0.999997343,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
25.3,1.000072683,1.001359131,1.000001011,0.999999945,1.000001774,0.999999457,0.999997337,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
25.4,1.00006861,1.001364129,1.000000993,0.999999971,1.000001671,0.999999464,0.999997334,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
25.5,1.000064533,1.001369122,1.000000975,0.999999996,1.000001573,0.999999471,0.999997333,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
25.6,1.000060467,1.001374112,1.000000958,1.000000019,1.000001481,0.999999479,0.999997334,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
25.7,1.000056421,1.001379098,1.000000942,1.00000004,1.000001394,0.999999487,0.999997338,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
25.8,1.00005241,1.00138408,1.000000927,1.00000006,1.000001313,0.999999495,0.999997343,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
25.9,1.000048443,1.001389058,1.000000913,1.000000078,1.000001237,0.999999504,0.999997351,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
26,1.000044532,1.001394032,1.0000009,1.000000095,1.000001165,0.999999513,0.999997361,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
26.1,1.000040687,1.001399002,1.000000887,1.00000011,1.000001098,0.999999523,0.999997373,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
26.2,1.000036917,1.001403968,1.000000875,1.000000124,1.000001036,0.999999532,0.999997386,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
26.3,1.000033233,1.001408931,1.000000864,1.000000136,1.000000977,0.999999542,0.999997401,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
26.4,1.000029642,1.001413889,1.000000853,1.000000147,1.000000923,0.999999552,0.999997418,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
26.5,1.000026152,1.001418844,1.000000843,1.000000157,1.000000872,0.999999562,0.999997436,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
26.6,1.000022772,1.001423795,1.000000833,1.000000165,1.000000824,0.999999572,0.999997456,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
26.7,1.000019507,1.001428742,1.000000823,1.000000172,1.00000078,0.999999582,0.999997477,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
26.8,1.000016365,1.001433685,1.000000814,1.000000178,1.000000739,0.999999593,0.999997499,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
26.9,1.00001335,1.001438624,1.000000806,1.000000183,1.000000701,0.999999603,0.999997523,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
27,1.000010468,1.00144356,1.000000798,1.000000187,1.000000665,0.999999613,0.999997547,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
27.1,1.000007722,1.001448492,1.00000079,1.00000019,1.000000632,0.999999623,0.999997573,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
27.2,1.000005118,1.00145342,1.000000783,1.000000192,1.000000602,0.999999633,0.9999976,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
27.3,1.000002657,1.001458344,1.000000775,1.000000193,1.000000573,0.999999643,0.999997627,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
27.4,1.000000343,1.001463265,1.000000768,1.000000194,1.000000547,0.999999653,0.999997655,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
27.5,0.999998177,1.001468182,1.000000762,1.000000193,1.000000523,0.999999662,0.999997684,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
27.6,0.999996161,1.001473095,1.000000755,1.000000192,1.0000005,0.999999672,0.999997714,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
27.7,0.999994296,1.001478005,1.000000749,1.00000019,1.000000479,0.999999681,0.999997744,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
27.8,0.999992581,1.001482911,1.000000743,1.000000188,1.00000046,0.99999969,0.999997775,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
27.9,0.999991016,1.001487813,1.000000737,1.000000184,1.000000442,0.999999699,0.999997806,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
28,0.999989601,1.001492712,1.000000731,1.000000181,1.000000425,0.999999708,0.999997838,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
28.1,0.999988335,1.001497607,1.000000725,1.000000177,1.000000409,0.999999717,0.99999787,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
28.2,0.999987215,1.001502498,1.000000719,1.000000172,1.000000395,0.999999725,0.999997902,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
28.3,0.999986239,1.001507386,1.000000714,1.000000167,1.000000381,0.999999734,0.999997935,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
28.4,0.999985405,1.00151227,1.000000708,1.000000162,1.000000369,0.999999742,0.999997967,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
28.5,0.99998471,1.001517151,1.000000703,1.000000156,1.000000357,0.99999975,0.999998,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
28.6,0.99998415,1.001522028,1.000000698,1.00000015,1.000000346,0.999999757,0.999998033,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
28.7,0.999983721,1.001526902,1.000000692,1.000000144,1.000000335,0.999999765,0.999998066,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
28.8,0.999983419,1.001531772,1.000000687,1.000000137,1.000000325,0.999999772,0.999998099,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
28.9,0.99998324,1.001536638,1.000000682,1.000000131,1.000000315,0.999999779,0.999998132,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
29,0.999983178,1.001541502,1.000000677,1.000000124,1.000000306,0.999999786,0.999998165,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
29.1,0.99998323,1.001546361,1.000000672,1.000000117,1.000000297,0.999999792,0.999998198,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
29.2,0.99998339,1.001551217,1.000000667,1.00000011,1.000000289,0.999999798,0.99999823,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
29.3,0.999983651,1.00155607,1.000000661,1.000000103,1.000000281,0.999999805,0.999998263,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
29.4,0.99998401,1.00156092,1.000000656,1.000000096,1.000000272,0.99999981,0.999998295,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
29.5,0.99998446,1.001565765,1.000000651,1.000000089,1.000000265,0.999999816,0.999998327,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
29.6,0.999984994,1.001570608,1.000000646,1.000000082,1.000000257,0.999999822,0.999998359,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
29.7,0.999985608,1.001575447,1.000000641,1.000000075,1.000000249,0.999999827,0.99999839,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
29.8,0.999986295,1.001580283,1.000000636,1.000000068,1.000000241,0.999999832,0.999998421,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
29.9,0.999987049,1.001585115,1.00000063,1.000000061,1.000000233,0.999999837,0.999998452,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
30,0.999987864,1.001589944,1.000000625,1.000000055,1.000000225,0.999999842,0.999998482,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
30.1,0.999988734,1.001594769,1.00000062,1.000000048,1.000000217,0.999999846,0.999998512,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
30.2,0.999989653,1.001599592,1.000000615,1.000000042,1.00000021,0.99999985,0.999998542,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
30.3,0.999990615,1.001604411,1.00000061,1.000000035,1.000000201,0.999999854,0.999998571,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
30.4,0.999991613,1.001609226,1.000000604,1.000000029,1.000000193,0.999999858,0.9999986,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
30.5,0.999992642,1.001614038,1.000000599,1.000000023,1.000000185,0.999999862,0.999998628,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
30.6,0.999993696,1.001618847,1.000000594,1.000000017,1.000000176,0.999999866,0.999998656,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
30.7,0.99999477,1.001623653,1.000000588,1.000000011,1.000000168,0.999999869,0.999998683,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
30.8,0.999995857,1.001628455,1.000000583,1.000000006,1.000000159,0.999999873,0.99999871,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
30.9,0.999996953,1.001633254,1.000000578,1,1.00000015,0.999999876,0.999998736,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
31,0.999998053,1.00163805,1.000000572,0.999999995,1.000000141,0.999999879,0.999998762,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
31.1,0.99999915,1.001642842,1.000000567,0.99999999,1.000000132,0.999999882,0.999998787,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
31.2,1.000000241,1.001647631,1.000000562,0.999999986,1.000000122,0.999999884,0.999998812,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
31.3,1.000001321,1.001652417,1.000000556,0.999999981,1.000000113,0.999999887,0.999998836,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
31.4,1.000002385,1.0016572,1.000000551,0.999999977,1.000000103,0.999999889,0.99999886,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
31.5,1.000003429,1.001661979,1.000000545,0.999999973,1.000000093,0.999999892,0.999998883,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
31.6,1.000004449,1.001666756,1.00000054,0.999999969,1.000000083,0.999999894,0.999998906,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
31.7,1.000005442,1.001671529,1.000000535,0.999999965,1.000000073,0.999999896,0.999998928,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
31.8,1.000006404,1.001676299,1.000000529,0.999999962,1.000000063,0.999999898,0.99999895,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
31.9,1.000007331,1.001681065,1.000000524,0.999999959,1.000000052,0.9999999,0.999998971,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
32,1.000008222,1.001685829,1.000000518,0.999999956,1.000000041,0.999999902,0.999998991,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
32.1,1.000009072,1.001690589,1.000000513,0.999999953,1.000000031,0.999999904,0.999999011,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
32.2,1.00000988,1.001695346,1.000000508,0.99999995,1.00000002,0.999999905,0.999999031,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
32.3,1.000010642,1.0017001,1.000000502,0.999999948,1.000000009,0.999999907,0.99999905,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
32.4,1.000011359,1.001704851,1.000000497,0.999999946,0.999999998,0.999999908,0.999999068,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
32.5,1.000012027,1.001709599,1.000000492,0.999999943,0.999999987,0.99999991,0.999999086,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
32.6,1.000012645,1.001714344,1.000000486,0.999999942,0.999999976,0.999999911,0.999999103,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
32.7,1.000013212,1.001719085,1.000000481,0.99999994,0.999999965,0.999999912,0.99999912,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
32.8,1.000013726,1.001723823,1.000000476,0.999999938,0.999999953,0.999999914,0.999999137,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
32.9,1.000014188,1.001728559,1.00000047,0.999999937,0.999999942,0.999999915,0.999999153,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
33,1.000014597,1.001733291,1.000000465,0.999999936,0.999999931,0.999999916,0.999999168,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
33.1,1.000014952,1.00173802,1.00000046,0.999999935,0.99999992,0.999999917,0.999999183,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
33.2,1.000015254,1.001742746,1.000000455,0.999999934,0.999999908,0.999999918,0.999999198,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
33.3,1.000015502,1.001747469,1.00000045,0.999999934,0.999999897,0.999999919,0.999999212,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
33.4,1.000015697,1.00175219,1.000000444,0.999999933,0.999999886,0.99999992,0.999999226,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
33.5,1.00001584,1.001756907,1.000000439,0.999999933,0.999999875,0.999999921,0.999999239,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
33.6,1.000015931,1.001761621,1.000000434,0.999999932,0.999999864,0.999999922,0.999999252,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
33.7,1.000015971,1.001766332,1.000000429,0.999999932,0.999999853,0.999999922,0.999999264,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
33.8,1.000015961,1.00177104,1.000000424,0.999999932,0.999999842,0.999999923,0.999999276,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
33.9,1.000015903,1.001775745,1.000000419,0.999999932,0.999999832,0.999999924,0.999999288,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
34,1.000015797,1.001780447,1.000000414,0.999999932,0.999999821,0.999999925,0.999999299,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
34.1,1.000015646,1.001785146,1.00000041,0.999999933,0.999999811,0.999999925,0.99999931,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
34.2,1.000015452,1.001789842,1.000000405,0.999999933,0.9999998,0.999999926,0.999999321,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
34.3,1.000015215,1.001794536,1.0000004,0.999999934,0.99999979,0.999999927,0.999999331,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
34.4,1.000014938,1.001799226,1.000000395,0.999999934,0.99999978,0.999999927,0.999999341,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
34.5,1.000014623,1.001803913,1.000000391,0.999999935,0.99999977,0.999999928,0.99999935,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
34.6,1.000014272,1.001808598,1.000000386,0.999999936,0.999999761,0.999999929,0.999999359,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
34.7,1.000013887,1.00181328,1.000000381,0.999999936,0.999999751,0.999999929,0.999999368,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
34.8,1.000013471,1.001817958,1.000000377,0.999999937,0.999999742,0.99999993,0.999999377,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
34.9,1.000013024,1.001822634,1.000000372,0.999999938,0.999999733,0.999999931,0.999999385,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
35,1.000012551,1.001827308,1.000000368,0.999999939,0.999999724,0.999999931,0.999999393,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
35.1,1.000012053,1.001831978,1.000000363,0.99999994,0.999999716,0.999999932,0.999999401,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
