time,sp,w,value,scenario
100,Pseudopleuronectes americanus,0.116,4685635.692683199,rcp85
100,Rostroraja eglanteria,0.116,15806.661141415496,rcp85
100,Squalus acanthias,0.116,16398551.968783295,rcp85
100,Urophycis chuss,0.116,823946.1982166849,rcp85
100,Urophycis tenuis,0.116,119273.52085545937,rcp85
100,Zoarces americanus,0.116,148661.83957270527,rcp85
100,Alosa pseudoharengus,0.138,20617757.81933913,rcp85
100,Alosa sapidissima,0.138,5150248.844613605,rcp85
100,Ammodytes dubius,0.138,268097647.47827044,rcp85
100,Anchoa mitchilli,0.138,415259.6838226486,rcp85
100,Clupea harengus,0.138,2882870756.940218,rcp85
100,Gadus morhua,0.138,82963.22090788798,rcp85
100,Glyptocephalus cynoglossus,0.138,1523005.2426508311,rcp85
100,Limanda ferruginea,0.138,577189242.1988369,rcp85
100,Lophius americanus,0.138,73015.9017447403,rcp85
100,Melanogrammus aeglefinus,0.138,32092367.403654214,rcp85
100,Merluccius bilinearis,0.138,35131701.67876835,rcp85
100,Myoxocephalus octodecemspinosus,0.138,200276.87412878845,rcp85
100,Paralichthys dentatus,0.138,8154399.711958503,rcp85
100,Pseudopleuronectes americanus,0.138,4161101.013623826,rcp85
100,Rostroraja eglanteria,0.138,14043.349443795087,rcp85
100,Squalus acanthias,0.138,14491485.607995296,rcp85
100,Urophycis chuss,0.138,730105.8847134886,rcp85
100,Urophycis tenuis,0.138,106167.06938887158,rcp85
100,Zoarces americanus,0.138,131790.20524893302,rcp85
100,Alosa pseudoharengus,0.164,18285552.852802526,rcp85
100,Alosa sapidissima,0.164,4563826.203421553,rcp85
100,Ammodytes dubius,0.164,233715399.83906388,rcp85
100,Anchoa mitchilli,0.164,367488.7080868949,rcp85
100,Clupea harengus,0.164,2548718092.062624,rcp85
100,Gadus morhua,0.164,73878.19191193329,rcp85
100,Glyptocephalus cynoglossus,0.164,1352673.5511030266,rcp85
100,Limanda ferruginea,0.164,509357680.31160724,rcp85
100,Lophius americanus,0.164,64768.54392618706,rcp85
100,Melanogrammus aeglefinus,0.164,28421455.90238022,rcp85
100,Merluccius bilinearis,0.164,31128779.579733286,rcp85
100,Myoxocephalus octodecemspinosus,0.164,178142.76815745723,rcp85
100,Paralichthys dentatus,0.164,7250549.675055237,rcp85
100,Pseudopleuronectes americanus,0.164,3694415.5728855175,rcp85
100,Rostroraja eglanteria,0.164,12474.264627918248,rcp85
100,Squalus acanthias,0.164,12798751.367270702,rcp85
100,Urophycis chuss,0.164,646720.2232036989,rcp85
100,Urophycis tenuis,0.164,94498.36640071204,rcp85
100,Zoarces americanus,0.164,116793.36124358454,rcp85
100,Alosa pseudoharengus,0.196,16213635.523423046,rcp85
100,Alosa sapidissima,0.196,4042998.763578237,rcp85
100,Ammodytes dubius,0.196,203427324.13855788,rcp85
100,Anchoa mitchilli,0.196,325069.59222791623,rcp85
100,Clupea harengus,0.196,2252165142.3694963,rcp85
100,Gadus morhua,0.196,65786.12266881319,rcp85
100,Glyptocephalus cynoglossus,0.196,1201130.617164371,rcp85
100,Limanda ferruginea,0.196,449195706.53527117,rcp85
100,Lophius americanus,0.196,57440.12796821947,rcp85
100,Melanogrammus aeglefinus,0.196,25160968.04934287,rcp85
100,Merluccius bilinearis,0.196,27573132.20192073,rcp85
100,Myoxocephalus octodecemspinosus,0.196,158439.97417739712,rcp85
100,Paralichthys dentatus,0.196,6445504.102853784,rcp85
100,Pseudopleuronectes americanus,0.196,3279223.487982559,rcp85
100,Rostroraja eglanteria,0.196,11078.089869506826,rcp85
100,Squalus acanthias,0.196,11296517.632249115,rcp85
100,Urophycis chuss,0.196,572632.9881633155,rcp85
100,Urophycis tenuis,0.196,84109.73325180418,rcp85
100,Zoarces americanus,0.196,103464.30077444678,rcp85
100,Alosa pseudoharengus,0.234,14373033.254084367,rcp85
100,Alosa sapidissima,0.234,3580459.6754321493,rcp85
100,Ammodytes dubius,0.234,176766821.58187872,rcp85
100,Anchoa mitchilli,0.234,287410.8667288252,rcp85
100,Clupea harengus,0.234,1989019273.5767803,rcp85
100,Gadus morhua,0.234,58578.32124650045,rcp85
100,Glyptocephalus cynoglossus,0.234,1066314.7388466122,rcp85
100,Limanda ferruginea,0.234,395851064.9079886,rcp85
100,Lophius americanus,0.234,50928.39384692176,rcp85
100,Melanogrammus aeglefinus,0.234,22265326.780052975,rcp85
100,Merluccius bilinearis,0.234,24414999.405530475,rcp85
100,Myoxocephalus octodecemspinosus,0.234,140901.85191990974,rcp85
100,Paralichthys dentatus,0.234,5728491.796908155,rcp85
100,Pseudopleuronectes americanus,0.234,2909870.1718155183,rcp85
100,Rostroraja eglanteria,0.234,9835.853351333111,rcp85
100,Squalus acanthias,0.234,9963626.965386517,rcp85
100,Urophycis chuss,0.234,506816.4442103274,rcp85
100,Urophycis tenuis,0.234,74860.79232786025,rcp85
100,Zoarces americanus,0.234,91618.99304999478,rcp85
100,Alosa pseudoharengus,0.278,12738007.222582905,rcp85
100,Alosa sapidissima,0.278,3169719.3866524063,rcp85
100,Ammodytes dubius,0.278,153320588.69469243,rcp85
100,Anchoa mitchilli,0.278,253986.195777842,rcp85
100,Clupea harengus,0.278,1755558701.11296,rcp85
100,Gadus morhua,0.278,52158.0018226695,rcp85
100,Glyptocephalus cynoglossus,0.278,946390.9119146756,rcp85
100,Limanda ferruginea,0.278,348566528.3642912,rcp85
100,Lophius americanus,0.278,45142.511254815035,rcp85
100,Melanogrammus aeglefinus,0.278,19694046.81051462,rcp85
100,Merluccius bilinearis,0.278,21610178.941205658,rcp85
100,Myoxocephalus octodecemspinosus,0.278,125291.03925190144,rcp85
100,Paralichthys dentatus,0.278,5089921.45570382,rcp85
100,Pseudopleuronectes americanus,0.278,2581324.628655467,rcp85
100,Rostroraja eglanteria,0.278,8730.669878732948,rcp85
100,Squalus acanthias,0.278,8781293.655663183,rcp85
100,Urophycis chuss,0.278,448356.9725287656,rcp85
100,Urophycis tenuis,0.278,66626.56755350142,rcp85
100,Zoarces americanus,0.278,81093.81740628048,rcp85
100,Alosa pseudoharengus,0.332,11285691.674917402,rcp85
100,Alosa sapidissima,0.332,2805014.0235428126,rcp85
100,Ammodytes dubius,0.332,132722395.96626398,rcp85
100,Anchoa mitchilli,0.332,224327.20801215447,rcp85
100,Clupea harengus,0.332,1548479352.4050462,rcp85
100,Gadus morhua,0.332,46438.98086431996,rcp85
100,Glyptocephalus cynoglossus,0.332,839725.8346898309,rcp85
100,Limanda ferruginea,0.332,306669211.2290561,rcp85
100,Lophius americanus,0.332,40001.802665538686,rcp85
100,Melanogrammus aeglefinus,0.332,17411163.048010778,rcp85
100,Merluccius bilinearis,0.332,19119404.73287144,rcp85
100,Myoxocephalus octodecemspinosus,0.332,111396.23216324745,rcp85
100,Paralichthys dentatus,0.332,4521252.036649985,rcp85
100,Pseudopleuronectes americanus,0.332,2289110.350279054,rcp85
100,Rostroraja eglanteria,0.332,7747.510893425138,rcp85
100,Squalus acanthias,0.332,7732835.151315063,rcp85
100,Urophycis chuss,0.332,396442.3031489267,rcp85
100,Urophycis tenuis,0.332,59295.79355551259,rcp85
100,Zoarces americanus,0.332,71743.2835813733,rcp85
100,Alosa pseudoharengus,0.396,9995773.237710314,rcp85
100,Alosa sapidissima,0.396,2481224.0277613476,rcp85
100,Ammodytes dubius,0.396,114647583.59408325,rcp85
100,Anchoa mitchilli,0.396,198017.11425085776,rcp85
100,Clupea harengus,0.396,1364847671.3348308,rcp85
100,Gadus morhua,0.396,41344.516367259675,rcp85
100,Glyptocephalus cynoglossus,0.396,744865.6568954863,rcp85
100,Limanda ferruginea,0.396,269561084.6212374,rcp85
100,Lophius americanus,0.396,35434.608334093165,rcp85
100,Melanogrammus aeglefinus,0.396,15384722.809251469,rcp85
100,Merluccius bilinearis,0.396,16907794.515266743,rcp85
100,Myoxocephalus octodecemspinosus,0.396,99029.31921745553,rcp85
100,Paralichthys dentatus,0.396,4014877.313542949,rcp85
100,Pseudopleuronectes americanus,0.396,2029243.8714694097,rcp85
100,Rostroraja eglanteria,0.396,6872.999770668693,rcp85
100,Squalus acanthias,0.396,6803433.683653172,rcp85
100,Urophycis chuss,0.396,350350.1771133911,rcp85
100,Urophycis tenuis,0.396,52769.410563000805,rcp85
100,Zoarces americanus,0.396,63438.006828156285,rcp85
100,Alosa pseudoharengus,0.472,8850205.831900965,rcp85
100,Alosa sapidissima,0.472,2193801.8990472774,rcp85
100,Ammodytes dubius,0.472,98808195.06597258,rcp85
100,Anchoa mitchilli,0.472,174685.02604295552,rcp85
100,Clupea harengus,0.472,1202058711.5114357,rcp85
100,Gadus morhua,0.472,36806.27441850258,rcp85
100,Glyptocephalus cynoglossus,0.472,660516.1738753418,rcp85
100,Limanda ferruginea,0.472,236710560.922688,rcp85
100,Lophius americanus,0.472,31377.277527702732,rcp85
100,Melanogrammus aeglefinus,0.472,13586334.828131396,rcp85
100,Merluccius bilinearis,0.472,14944359.158402853,rcp85
100,Myoxocephalus octodecemspinosus,0.472,88022.83152807994,rcp85
100,Paralichthys dentatus,0.472,3564023.077813664,rcp85
100,Pseudopleuronectes americanus,0.472,1798180.142566185,rcp85
100,Rostroraja eglanteria,0.472,6095.229627824365,rcp85
100,Squalus acanthias,0.472,5979924.760909479,rcp85
100,Urophycis chuss,0.472,309438.2806364578,rcp85
100,Urophycis tenuis,0.472,46959.224640149274,rcp85
100,Zoarces americanus,0.472,56062.90975558735,rcp85
100,Alosa pseudoharengus,0.563,7832957.258277452,rcp85
100,Alosa sapidissima,0.563,1938708.021957653,rcp85
100,Ammodytes dubius,0.563,84948677.42901693,rcp85
100,Anchoa mitchilli,0.563,154000.89832698103,rcp85
100,Clupea harengus,0.563,1057798933.7628245,rcp85
100,Gadus morhua,0.563,32763.40906925923,rcp85
100,Glyptocephalus cynoglossus,0.563,585525.200149161,rcp85
100,Limanda ferruginea,0.563,207645027.1407199,rcp85
100,Lophius americanus,0.563,27773.271955167034,rcp85
100,Melanogrammus aeglefinus,0.563,11990768.768241748,rcp85
100,Merluccius bilinearis,0.563,13201566.81304929,rcp85
100,Myoxocephalus octodecemspinosus,0.563,78227.67353299023,rcp85
100,Paralichthys dentatus,0.563,3162655.6026127734,rcp85
100,Pseudopleuronectes americanus,0.563,1592763.9654768421,rcp85
100,Rostroraja eglanteria,0.563,5403.601177523464,rcp85
100,Squalus acanthias,0.563,5250609.550094034,rcp85
100,Urophycis chuss,0.563,273135.30972665356,rcp85
100,Urophycis tenuis,0.563,41786.71508193401,rcp85
100,Zoarces americanus,0.563,49515.625682407015,rcp85
100,Alosa pseudoharengus,0.671,6929783.947240903,rcp85
100,Alosa sapidissima,0.671,1712353.6683541336,rcp85
100,Ammodytes dubius,0.671,72842084.73346609,rcp85
100,Anchoa mitchilli,0.671,135671.0279217567,rcp85
100,Clupea harengus,0.671,930013185.5198301,rcp85
100,Gadus morhua,0.671,29161.743042554946,rcp85
100,Glyptocephalus cynoglossus,0.671,518866.8852743717,rcp85
100,Limanda ferruginea,0.671,181944219.6182132,rcp85
100,Lophius americanus,0.671,24572.368876565393,rcp85
100,Melanogrammus aeglefinus,0.671,10575599.621104319,rcp85
100,Merluccius bilinearis,0.671,11654955.739465278,rcp85
100,Myoxocephalus octodecemspinosus,0.671,69511.10360603992,rcp85
100,Paralichthys dentatus,0.671,2805400.140753246,rcp85
100,Pseudopleuronectes americanus,0.671,1410186.819764468,rcp85
100,Rostroraja eglanteria,0.671,4788.6784300490835,rcp85
100,Squalus acanthias,0.671,4605088.476455597,rcp85
100,Urophycis chuss,0.671,240933.03861476618,rcp85
100,Urophycis tenuis,0.671,37181.97279468691,rcp85
100,Zoarces americanus,0.671,43705.080925484974,rcp85
100,Alosa pseudoharengus,0.8,6128030.7456726115,rcp85
100,Alosa sapidissima,0.8,1511550.3691572214,rcp85
100,Ammodytes dubius,0.8,62286728.299527764,rcp85
100,Anchoa mitchilli,0.8,119434.04786548085,rcp85
100,Clupea harengus,0.8,816875396.3221107,rcp85
100,Gadus morhua,0.8,25953.03816841918,rcp85
100,Glyptocephalus cynoglossus,0.8,459627.76075148885,rcp85
100,Limanda ferruginea,0.8,159234344.23576358,rcp85
100,Lophius americanus,0.8,21729.952747557047,rcp85
100,Melanogrammus aeglefinus,0.8,9320891.977277273,rcp85
100,Merluccius bilinearis,0.8,10282790.344340067,rcp85
100,Myoxocephalus octodecemspinosus,0.8,61754.93692001865,rcp85
100,Paralichthys dentatus,0.8,2487468.3627645127,rcp85
100,Pseudopleuronectes americanus,0.8,1247948.4780833793,rcp85
100,Rostroraja eglanteria,0.8,4242.060290906393,rcp85
100,Squalus acanthias,0.8,4034113.657340379,rcp85
100,Urophycis chuss,0.8,212379.27888836453,rcp85
100,Urophycis tenuis,0.8,33082.75525846257,rcp85
100,Zoarces americanus,0.8,38550.235857703774,rcp85
100,Alosa pseudoharengus,0.954,5416452.957185357,rcp85
100,Alosa sapidissima,0.954,1333464.9400764485,rcp85
100,Ammodytes dubius,0.954,53103224.08742176,rcp85
100,Anchoa mitchilli,0.954,105057.36219083639,rcp85
100,Clupea harengus,0.954,716762575.0814023,rcp85
100,Gadus morhua,0.954,23094.345659550807,rcp85
100,Glyptocephalus cynoglossus,0.954,406994.32960571017,rcp85
100,Limanda ferruginea,0.954,139182857.06735158,rcp85
100,Lophius americanus,0.954,19206.38549671284,rcp85
100,Melanogrammus aeglefinus,0.954,8208919.709502674,rcp85
100,Merluccius bilinearis,0.954,9065755.554659411,rcp85
100,Myoxocephalus octodecemspinosus,0.954,54853.94599815523,rcp85
100,Paralichthys dentatus,0.954,2204593.7616241025,rcp85
100,Pseudopleuronectes americanus,0.954,1103822.8761089768,rcp85
100,Rostroraja eglanteria,0.954,3756.26631419851,rcp85
100,Squalus acanthias,0.954,3529458.0518469685,rcp85
100,Urophycis chuss,0.954,187071.62860702892,rcp85
100,Urophycis tenuis,0.954,29433.64525039363,rcp85
100,Zoarces americanus,0.954,33978.96677904285,rcp85
100,Alosa pseudoharengus,1.14,4785058.161836382,rcp85
100,Alosa sapidissima,1.14,1175579.5277367102,rcp85
100,Ammodytes dubius,1.14,45131893.47909212,rcp85
100,Anchoa mitchilli,1.14,92333.98291979192,rcp85
100,Clupea harengus,1.14,628231741.387625,rcp85
100,Gadus morhua,1.14,20547.42742781613,rcp85
100,Glyptocephalus cynoglossus,1.14,360242.0306164899,rcp85
100,Limanda ferruginea,1.14,121493830.41244493,rcp85
100,Lophius americanus,1.14,16966.44666056294,rcp85
100,Melanogrammus aeglefinus,1.14,7223917.108777088,rcp85
100,Merluccius bilinearis,1.14,7986685.206672127,rcp85
100,Myoxocephalus octodecemspinosus,1.14,48714.43710006416,rcp85
100,Paralichthys dentatus,1.14,1952974.1577283416,rcp85
100,Pseudopleuronectes americanus,1.14,975827.7617901573,rcp85
100,Rostroraja eglanteria,1.14,3324.6350632672,rcp85
100,Squalus acanthias,1.14,3083799.450471099,rcp85
100,Urophycis chuss,1.14,164651.9219509238,rcp85
100,Urophycis tenuis,1.14,26185.301918468704,rcp85
100,Zoarces americanus,1.14,29927.072663684114,rcp85
100,Alosa pseudoharengus,1.36,4224965.620339185,rcp85
100,Alosa sapidissima,1.36,1035656.1157360942,rcp85
100,Ammodytes dubius,1.36,38230479.11666241,rcp85
100,Anchoa mitchilli,1.36,81079.75195427124,rcp85
100,Clupea harengus,1.36,549999465.2995652,rcp85
100,Gadus morhua,1.36,18278.240611466823,rcp85
100,Glyptocephalus cynoglossus,1.36,318725.4272394159,rcp85
100,Limanda ferruginea,1.36,105903838.22082207,rcp85
100,Lophius americanus,1.36,14978.835617072857,rcp85
100,Melanogrammus aeglefinus,1.36,6351857.968233123,rcp85
100,Merluccius bilinearis,1.36,7030320.626644336,rcp85
100,Myoxocephalus octodecemspinosus,1.36,43252.9830129649,rcp85
100,Paralichthys dentatus,1.36,1729220.5327693478,rcp85
100,Pseudopleuronectes americanus,1.36,862197.7026845542,rcp85
100,Rostroraja eglanteria,1.36,2941.2336997193647,rcp85
100,Squalus acanthias,1.36,2690617.649968225,rcp85
100,Urophycis chuss,1.36,144801.30019957744,rcp85
100,Urophycis tenuis,1.36,23293.79405191165,rcp85
100,Zoarces americanus,1.36,26337.39268428781,rcp85
100,Alosa pseudoharengus,1.62,3728281.318190645,rcp85
100,Alosa sapidissima,1.62,911704.9954005663,rcp85
100,Ammodytes dubius,1.62,32272142.21808099,rcp85
100,Anchoa mitchilli,1.62,71131.0757894588,rcp85
100,Clupea harengus,1.62,480923727.8977007,rcp85
100,Gadus morhua,1.62,16256.478347522945,rcp85
100,Glyptocephalus cynoglossus,1.62,281869.48732895544,rcp85
100,Limanda ferruginea,1.62,92178303.12301168,rcp85
100,Lophius americanus,1.62,13215.72906996534,rcp85
100,Melanogrammus aeglefinus,1.62,5580259.517808864,rcp85
100,Merluccius bilinearis,1.62,6183096.0300556645,rcp85
100,Myoxocephalus octodecemspinosus,1.62,38395.29498720569,rcp85
100,Paralichthys dentatus,1.62,1530311.5056689805,rcp85
100,Pseudopleuronectes americanus,1.62,761360.0786595196,rcp85
100,Rostroraja eglanteria,1.62,2600.7775727699373,rcp85
100,Squalus acanthias,1.62,2344103.357557361,rcp85
100,Urophycis chuss,1.62,127235.83408846262,rcp85
100,Urophycis tenuis,1.62,20720.00651395149,rcp85
100,Zoarces americanus,1.62,23159.022077165482,rcp85
100,Alosa pseudoharengus,1.93,3287986.9288276862,rcp85
100,Alosa sapidissima,1.93,801956.763935641,rcp85
100,Ammodytes dubius,1.93,27143710.958156396,rcp85
100,Anchoa mitchilli,1.93,62344.016081217625,rcp85
100,Clupea harengus,1.93,419987848.5222604,rcp85
100,Gadus morhua,1.93,14455.160594828647,rcp85
100,Glyptocephalus cynoglossus,1.93,249161.83405932048,rcp85
100,Limanda ferruginea,1.93,80108254.54859215,rcp85
100,Lophius americanus,1.93,11652.387748506606,rcp85
100,Melanogrammus aeglefinus,1.93,4898008.476262938,rcp85
100,Merluccius bilinearis,1.93,5432947.76912869,rcp85
100,Myoxocephalus octodecemspinosus,1.93,34075.218490203624,rcp85
100,Paralichthys dentatus,1.93,1353552.838713551,rcp85
100,Pseudopleuronectes americanus,1.93,671913.7306325333,rcp85
100,Rostroraja eglanteria,1.93,2298.558714867549,rcp85
100,Squalus acanthias,1.93,2039077.544886051,rcp85
100,Urophycis chuss,1.93,111702.63587855628,rcp85
100,Urophycis tenuis,1.93,18429.111799814495,rcp85
100,Zoarces americanus,1.93,20346.6154021886,rcp85
100,Alosa pseudoharengus,2.3,2897841.1736293505,rcp85
100,Alosa sapidissima,2.3,704837.46382996,rcp85
100,Ammodytes dubius,2.3,22744155.196767364,rcp85
100,Anchoa mitchilli,2.3,54599.42116248034,rcp85
100,Clupea harengus,2.3,366286254.2044526,rcp85
100,Gadus morhua,2.3,12850.269501020226,rcp85
100,Glyptocephalus cynoglossus,2.3,220145.86116263203,rcp85
100,Limanda ferruginea,2.3,69507453.7383124,rcp85
100,Lophius americanus,2.3,10266.807004497103,rcp85
100,Melanogrammus aeglefinus,2.3,4295206.807606604,rcp85
100,Merluccius bilinearis,2.3,4769144.816695023,rcp85
100,Myoxocephalus octodecemspinosus,2.3,30233.839175969326,rcp85
100,Paralichthys dentatus,2.3,1196541.4285501149,rcp85
100,Pseudopleuronectes americanus,2.3,592609.9745355109,rcp85
100,Rostroraja eglanteria,2.3,2030.3822686851859,rcp85
100,Squalus acanthias,2.3,1770920.125660193,rcp85
100,Urophycis chuss,2.3,97976.40682765235,rcp85
100,Urophycis tenuis,2.3,16390.099570217535,rcp85
100,Zoarces americanus,2.3,17859.76757216054,rcp85
100,Alosa pseudoharengus,2.74,2552292.231896217,rcp85
100,Alosa sapidissima,2.74,618946.5222228235,rcp85
100,Ammodytes dubius,2.74,18983267.42023362,rcp85
100,Anchoa mitchilli,2.74,47839.24949191687,rcp85
100,Clupea harengus,2.74,319011892.4896707,rcp85
100,Gadus morhua,2.74,11420.424420042698,rcp85
100,Glyptocephalus cynoglossus,2.74,194414.61694590223,rcp85
100,Limanda ferruginea,2.74,60209846.83946926,rcp85
100,Lophius americanus,2.74,9039.406614922957,rcp85
100,Melanogrammus aeglefinus,2.74,3763035.048303807,rcp85
100,Merluccius bilinearis,2.74,4182138.189101131,rcp85
100,Myoxocephalus octodecemspinosus,2.74,26818.686997618996,rcp85
100,Paralichthys dentatus,2.74,1057133.2956603065,rcp85
100,Pseudopleuronectes americanus,2.74,522335.72357782826,rcp85
100,Rostroraja eglanteria,2.74,1792.5099764118388,rcp85
100,Squalus acanthias,2.74,1535506.961832162,rcp85
100,Urophycis chuss,2.74,85856.37220728291,rcp85
100,Urophycis tenuis,2.74,14575.357800115586,rcp85
100,Zoarces americanus,2.74,15662.464182809459,rcp85
100,Alosa pseudoharengus,3.27,2246400.007510447,rcp85
100,Alosa sapidissima,3.27,543037.1879908919,rcp85
100,Ammodytes dubius,3.27,15780557.717235604,rcp85
100,Anchoa mitchilli,3.27,42265.18480738958,rcp85
100,Clupea harengus,3.27,277445110.8803925,rcp85
100,Gadus morhua,3.27,10146.592233849624,rcp85
100,Glyptocephalus cynoglossus,3.27,171605.37167775215,rcp85
100,Limanda ferruginea,3.27,52067312.11605535,rcp85
100,Lophius americanus,3.27,7952.75564045574,rcp85
100,Melanogrammus aeglefinus,3.27,3293631.3121144664,rcp85
100,Merluccius bilinearis,3.27,3663427.2842263556,rcp85
100,Myoxocephalus octodecemspinosus,3.27,23783.027745540105,rcp85
100,Paralichthys dentatus,3.27,933415.1381499035,rcp85
100,Pseudopleuronectes americanus,3.27,460098.49144402676,rcp85
100,Rostroraja eglanteria,3.27,1581.609956354378,rcp85
100,Squalus acanthias,3.27,1329154.3127907468,rcp85
100,Urophycis chuss,3.27,75163.56161304348,rcp85
100,Urophycis tenuis,3.27,12960.299884373348,rcp85
100,Zoarces americanus,3.27,13722.593673909128,rcp85
100,Alosa pseudoharengus,3.9,1975767.1925588062,rcp85
100,Alosa sapidissima,3.9,475999.1980480067,rcp85
100,Ammodytes dubius,3.9,13064492.69817009,rcp85
100,Anchoa mitchilli,3.9,39298.03535724114,rcp85
100,Clupea harengus,3.9,240943844.80712563,rcp85
100,Gadus morhua,3.9,9011.829119527763,rcp85
100,Glyptocephalus cynoglossus,3.9,151394.79199985732,rcp85
100,Limanda ferruginea,3.9,44947669.973002814,rcp85
100,Lophius americanus,3.9,6991.328653241475,rcp85
100,Melanogrammus aeglefinus,3.9,2879984.284494005,rcp85
100,Merluccius bilinearis,3.9,3205441.3453288493,rcp85
100,Myoxocephalus octodecemspinosus,3.9,21085.2324910046,rcp85
100,Paralichthys dentatus,3.9,823679.0619373727,rcp85
100,Pseudopleuronectes americanus,3.9,405013.0746329598,rcp85
100,Rostroraja eglanteria,3.9,1394.712075480729,rcp85
100,Squalus acanthias,3.9,1148569.9319923546,rcp85
100,Urophycis chuss,3.9,65738.39713122099,rcp85
100,Urophycis tenuis,3.9,11523.03266577215,rcp85
100,Zoarces americanus,3.9,12011.514704984002,rcp85
100,Alosa pseudoharengus,4.65,1736478.183691565,rcp85
100,Alosa sapidissima,4.65,416843.43333534856,rcp85
100,Ammodytes dubius,4.65,10772819.507778883,rcp85
100,Anchoa mitchilli,4.65,44378.2175638022,rcp85
100,Clupea harengus,4.65,208934971.76523724,rcp85
100,Gadus morhua,4.65,8001.050337463209,rcp85
100,Glyptocephalus cynoglossus,4.65,133494.654146291,rcp85
100,Limanda ferruginea,4.65,38732932.37353912,rcp85
100,Lophius americanus,4.65,6141.2900398144575,rcp85
100,Melanogrammus aeglefinus,4.65,2515838.69206566,rcp85
100,Merluccius bilinearis,4.65,2801434.4604206267,rcp85
100,Myoxocephalus octodecemspinosus,4.65,18688.216470014653,rcp85
100,Paralichthys dentatus,4.65,726400.1403823084,rcp85
100,Pseudopleuronectes americanus,4.65,356289.73411489284,rcp85
100,Rostroraja eglanteria,4.65,1229.1683008962375,rcp85
100,Squalus acanthias,4.65,990810.0885930331,rcp85
100,Urophycis chuss,4.65,57438.556028354586,rcp85
100,Urophycis tenuis,4.65,10244.060904750138,rcp85
100,Zoarces americanus,4.65,10503.672849655431,rcp85
100,Alosa pseudoharengus,5.54,1525045.0064515623,rcp85
100,Alosa sapidissima,5.54,364688.3497951676,rcp85
100,Ammodytes dubius,5.54,8857734.534758925,rcp85
100,Anchoa mitchilli,5.54,59306.31100218497,rcp85
100,Clupea harengus,5.54,180906702.50188842,rcp85
100,Gadus morhua,5.54,7100.825002723043,rcp85
100,Glyptocephalus cynoglossus,5.54,117648.03505844613,rcp85
100,Limanda ferruginea,5.54,33317776.348401107,rcp85
100,Lophius americanus,5.54,5390.303414552952,rcp85
100,Melanogrammus aeglefinus,5.54,2195611.8795358757,rcp85
100,Merluccius bilinearis,5.54,2445392.672820004,rcp85
100,Myoxocephalus octodecemspinosus,5.54,16558.939869736794,rcp85
100,Paralichthys dentatus,5.54,640216.4926902713,rcp85
100,Pseudopleuronectes americanus,5.54,313223.715275508,rcp85
100,Rostroraja eglanteria,5.54,1082.6174794042706,rcp85
100,Squalus acanthias,5.54,853241.8511656562,rcp85
100,Urophycis chuss,5.54,50137.07811176641,rcp85
100,Urophycis tenuis,5.54,9106.024201884873,rcp85
100,Zoarces americanus,5.54,9176.261317757517,rcp85
100,Alosa pseudoharengus,6.61,1338359.488418526,rcp85
100,Alosa sapidissima,6.61,318747.99089063646,rcp85
100,Ammodytes dubius,6.61,7314017.295168212,rcp85
100,Anchoa mitchilli,6.61,67183.74785639237,rcp85
100,Clupea harengus,6.61,156401891.41375083,rcp85
100,Gadus morhua,6.61,6299.193145266829,rcp85
100,Glyptocephalus cynoglossus,6.61,103625.92706024791,rcp85
100,Limanda ferruginea,6.61,28608283.985885616,rcp85
100,Lophius americanus,6.61,4727.363451342551,rcp85
100,Melanogrammus aeglefinus,6.61,1914320.2515176719,rcp85
100,Merluccius bilinearis,6.61,2131951.9087660485,rcp85
100,Myoxocephalus octodecemspinosus,6.61,14667.963790225855,rcp85
100,Paralichthys dentatus,6.61,563911.6027240191,rcp85
100,Pseudopleuronectes americanus,6.61,275185.9611158328,rcp85
100,Rostroraja eglanteria,6.61,952.954053222734,rcp85
100,Squalus acanthias,6.61,733510.0201111147,rcp85
100,Urophycis chuss,6.61,43720.690856926136,rcp85
100,Urophycis tenuis,6.61,8093.462818559791,rcp85
100,Zoarces americanus,6.61,8008.9209213090935,rcp85
100,Alosa pseudoharengus,7.88,1173650.9959955341,rcp85
100,Alosa sapidissima,7.88,278321.4065993978,rcp85
100,Ammodytes dubius,7.88,6303731.249895294,rcp85
100,Anchoa mitchilli,7.88,63870.20985607869,rcp85
100,Clupea harengus,7.88,135012158.14687735,rcp85
100,Gadus morhua,7.88,5585.502668708704,rcp85
100,Glyptocephalus cynoglossus,7.88,91224.2276846566,rcp85
100,Limanda ferruginea,7.88,24521265.27766596,rcp85
100,Lophius americanus,7.88,4142.647633391779,rcp85
100,Melanogrammus aeglefinus,7.88,1667514.4442353786,rcp85
100,Merluccius bilinearis,7.88,1856325.4801536188,rcp85
100,Myoxocephalus octodecemspinosus,7.88,12989.05533309777,rcp85
100,Paralichthys dentatus,7.88,496398.6284833326,rcp85
100,Pseudopleuronectes americanus,7.88,241614.88680512185,rcp85
100,Rostroraja eglanteria,7.88,838.3002725170124,rcp85
100,Squalus acanthias,7.88,629508.1371027553,rcp85
100,Urophycis chuss,7.88,38088.32784233482,rcp85
100,Urophycis tenuis,7.88,7192.609214192243,rcp85
100,Zoarces americanus,7.88,6983.4749183180475,rcp85
100,Alosa pseudoharengus,9.39,1028449.1141678366,rcp85
100,Alosa sapidissima,9.39,242783.32252182017,rcp85
100,Ammodytes dubius,9.39,6436203.9835600285,rcp85
